year,region,rayon,dem,prorus
2012,Волинь,м. Ковель,0.8138,0.1536
2012,Волинь,м. Луцьк,0.8238,0.1459
2012,Волинь,м. Дубно,0.8341,0.1371
2012,Волинь,м. Кузнецовськ,0.8430,0.1328
2012,Волинь,м. Нововолинськ,0.8562,0.1164
2014,Волинь,Володимир-Волинський район,0.9020,0.0258
2014,Волинь,Горохівський район,0.8906,0.0356
2014,Волинь,Іваничівський район,0.8782,0.0298
2014,Волинь,Камінь-Каширський район,0.8314,0.0553
2014,Волинь,Ківерцівський район,0.9013,0.0258
2014,Волинь,Ковельський район,0.8701,0.0368
2014,Волинь,Локачинський район,0.8479,0.0308
2014,Волинь,Луцький район,0.9200,0.0221
2014,Волинь,Любешівський район,0.8008,0.0946
2014,Волинь,Любомильськийрайон,0.8721,0.0280
2014,Волинь,Маневицький район,0.8964,0.0302
2014,Волинь,Ратнівський район,0.8277,0.0685
2014,Волинь,Рожищенський район,0.8516,0.0387
2014,Волинь,Старовижівський район,0.7784,0.0704
2014,Волинь,Турійський район,0.8699,0.0465
2014,Волинь,Шацький район,0.8465,0.0395
2014,Волинь,м. Володимир-Волинський,0.9062,0.0466
2014,Волинь,м. Ковель,0.9164,0.0366
2014,Волинь,м. Луцьк,0.9217,0.0413
2014,Волинь,м. Нововолинськ,0.9300,0.0329
2014,Волинь,Березнівський район,0.8785,0.0440
2014,Волинь,Володимирецький район,0.8502,0.0468
2014,Волинь,Гощанський район,0.8823,0.0448
2014,Волинь,Демидівський район,0.8827,0.0456
2014,Волинь,Дубенський район,0.8975,0.0294
2014,Волинь,Дубровицький район,0.8429,0.0574
2014,Волинь,Зарічненський район,0.7842,0.0823
2014,Волинь,Здолбунівський район,0.8940,0.0375
2014,Волинь,Корецький район,0.8619,0.0550
2014,Волинь,Костопільський район,0.9097,0.0321
2014,Волинь,Млинівський район,0.9074,0.0327
2014,Волинь,Острозький район,0.8994,0.0420
2014,Волинь,Радивилівський район,0.8855,0.0409
2014,Волинь,Рівненський район,0.9153,0.0317
2014,Волинь,Рокитнівський район,0.8324,0.0782
2014,Волинь,Сарненський район,0.8806,0.0424
2014,Волинь,м. Дубно,0.9270,0.0324
2014,Волинь,м. Кузнецовськ,0.9205,0.0451
2014,Волинь,м. Острог,0.9028,0.0496
2014,Волинь,м. Рівне,0.9063,0.0508
2002,Закарпаття,Берегівський район,0.2078,0.1707
2002,Закарпаття,Іршавський район,0.2950,0.1435
2002,Закарпаття,Хустський район,0.3175,0.1949
2002,Закарпаття,м. Берегове,0.3303,0.1676
2002,Закарпаття,Свалявський район,0.3578,0.2614
2002,Закарпаття,Ужгородський район,0.3852,0.2294
2002,Закарпаття,Перечинський район,0.3858,0.2098
2002,Закарпаття,Виноградівський район,0.3879,0.1828
2002,Закарпаття,Воловецький район,0.3883,0.3118
2002,Закарпаття,Тячівський район,0.4071,0.2611
2002,Закарпаття,Великоберезнянський район,0.4089,0.2228
2002,Закарпаття,м. Мукачеве,0.4703,0.2100
2002,Закарпаття,м. Хуст,0.5081,0.1382
2002,Закарпаття,Рахівський район,0.5119,0.1884
2002,Закарпаття,Міжгірський район,0.5240,0.1546
2002,Закарпаття,м. Ужгород,0.5405,0.1666
2002,Закарпаття,Мукачівський район,0.5719,0.1231
2006,Закарпаття,Берегівський район,0.3242,0.2479
2006,Закарпаття,Хустський район,0.3645,0.3582
2006,Закарпаття,Тячівський район,0.3970,0.3399
2006,Закарпаття,м. Берегове,0.4062,0.2700
2006,Закарпаття,м. Мукачеве,0.4688,0.2765
2006,Закарпаття,Ужгородський район,0.4823,0.1497
2006,Закарпаття,Свалявський район,0.4940,0.2263
2006,Закарпаття,Великоберезнянський район,0.4987,0.1569
2006,Закарпаття,Виноградівський район,0.5174,0.1894
2006,Закарпаття,Перечинський район,0.5208,0.1955
2006,Закарпаття,м. Хуст,0.5210,0.2110
2006,Закарпаття,Воловецький район,0.5315,0.1838
2006,Закарпаття,Іршавський район,0.5416,0.2176
2006,Закарпаття,м. Ужгород,0.5473,0.1628
2006,Закарпаття,Мукачівський район,0.5690,0.1764
2006,Закарпаття,Міжгірський район,0.5718,0.1722
2006,Закарпаття,Рахівський район,0.6346,0.1625
2007,Закарпаття,Хустський район,0.4552,0.3566
2007,Закарпаття,м. Берегове,0.4834,0.2400
2007,Закарпаття,Берегівський район,0.4906,0.1977
2007,Закарпаття,Тячівський район,0.5453,0.3027
2007,Закарпаття,м. Мукачеве,0.5535,0.2965
2007,Закарпаття,Ужгородський район,0.5648,0.1758
2007,Закарпаття,м. Ужгород,0.6128,0.1947
2007,Закарпаття,Виноградівський район,0.6190,0.2022
2007,Закарпаття,Міжгірський район,0.6205,0.1551
2007,Закарпаття,Великоберезнянський район,0.6218,0.1992
2007,Закарпаття,м. Хуст,0.6253,0.2268
2007,Закарпаття,Перечинський район,0.6520,0.2075
2007,Закарпаття,Свалявський район,0.6613,0.2174
2007,Закарпаття,Іршавський район,0.6662,0.2051
2007,Закарпаття,Воловецький район,0.6957,0.1878
2007,Закарпаття,Мукачівський район,0.6981,0.1720
2007,Закарпаття,Рахівський район,0.7282,0.1592
2012,Закарпаття,Берегівський район,0.2715,0.5568
2012,Закарпаття,м. Берегове,0.3717,0.5056
2012,Закарпаття,Ужгородський район,0.4305,0.4955
2012,Закарпаття,Перечинський район,0.4524,0.4883
2012,Закарпаття,Воловецький район,0.4665,0.4912
